Progress,Duration (in seconds),Finished,LocationLatitude,LocationLongitude,UserLanguage,Q_RecaptchaScore,Informed Consent ,Gender,Gender_4_TEXT,Age,Ethnicity,Hispanic or Latino,Education,Employment,Income,Residency-State,Residency-Community,Residency-Community_4_TEXT,Current Status,Current Status_4_TEXT,Social Media,Social Media_10_TEXT,Political Ideology _1,Party Affiliation _1,Voting,Criminal Record,Criminal Record_3_TEXT,Q127_First Click,Q127_Last Click,Q127_Page Submit,Q127_Click Count,G1-Pew-ABRTLGL,G1-Pew-ABRTN_MED,G1-Pew-ABORTION3,G1-Pew-ABORTION4,G2-ImmigrationPop,G2-ImmigrationPolicy,G2-ImmPolicyImpact,Q128_First Click,Q128_Last Click,Q128_Page Submit,Q128_Click Count,G2-DV1,G2-DV2,G2-DV3-6_1,G2-DV3-6_2,G2-DV3-6_3,G2-DV3-6_4,Q129_First Click,Q129_Last Click,Q129_Page Submit,Q129_Click Count,G3-Express,G3-Backlash,Q130_First Click,Q130_Last Click,Q130_Page Submit,Q130_Click Count,G4-Fair,G4-Trust,G4-Decision,G5-PreT-USCourtTrust,G5-PreT-IOTrust,G5-PreT-IOparticipat,G5-PreT-InterCase,G5-PreT-ICCfimiliar,Q131_First Click,Q131_Last Click,Q131_Page Submit,Q131_Click Count,G5-PostT-Relaible,G5-PostT-Fair,G5-PostT-Effective,G5-PostT-Political,Manipulation Check,Manipulation Check_DO,rid,zip,Create New Field or Choose From Dropdown...,Group1-Abortion_DO,Group2-Immigration-PostT_DO,Group3-Speech_DO,Group4-SCOTUS_DO,Group5-ICC-PostT_DO
100,349,TRUE,41.4951,-81.6679,EN,1,Yes,Male,,1989,Black or African American,Not Hispanic or Latino,Bachelor’s degree,Working full-time,"$150,000 or more",Ohio,Urban,,Yes - I was a naturalized citizen.,,Facebook,,Moderate,Lean Republican,Republican candidate,No,,1.166,25.467,32.161,14,Illegal in most cases,Legal,Very difficult,Harder than it is now,A moderate population,Somewhat adequate,Somewhat,1.65,8.627,34.192,9,Increased,Somewhat safer,Strongly disagree,Agree,Agree,Neither agree nor disagree,1.301,21.718,32.344,7,9,8,1.017,32.024,32.901,6,9,10-Completely trust,Yes,A great deal,How much do you generally trust international organizations to act in good faith?,Extremely important,"Yes, even without direct U.S. interest","Heard of it, but don’t know much",2.761,35.11,35.96,14,Neutral,Somewhat unfair,Somewhat ineffective,Neutral,Immigration policy and law enforcement,Immigration policy and law enforcement|AI application in campaign finance|Expressing opinions on a political issue|A case decided by the U.S. Supreme Court,681155d1-9273-cc43-60aa-9246a2173b47,44108,,G1-ForcedTravel|G1-Pew-ABRTLGL|G1-Pew-ABRTN_MED|G1-Pew-ABORTION3|G1-Pew-ABORTION4|Q127,G2-Full-Sanctuary|G2-DV1|G2-DV2|G2-DV3-6|Q128,G3-Online|G3-Express|G3-Backlash|Q129,G4-1L8C|G4-Fair|G4-Trust|G4-Decision|Q130,G5-NormativePolicyPr|G5-PostT-Relaible|G5-PostT-Fair|G5-PostT-Effective|G5-PostT-Political|Q131
100,973,TRUE,47.6722,-122.1257,EN,1,Yes,Male,,1996,White,Not Hispanic or Latino,Bachelor’s degree,Working full-time,"$25,000-$49,999",Alaska,Suburban,,Yes - I was a naturalized citizen.,,Facebook,,Somewhat Conservative,Democrat,Democratic candidate,No,,6.299,36.729,37.18,5,Illegal in most cases,Legal,Somewhat difficult,Harder than it is now,A moderate population,Somewhat inadequate,Somewhat,8.976,27.326,31.403,6,Increased,Somewhat more dangerous,Disagree,Neither agree nor disagree,Agree,Agree,21.596,25.464,31.084,2,8,7,112.41,119.72,121.13,3,6,7,Yes,A moderate amount,A great deal,Somewhat important,"No, the U.S. should stay out",Somewhat familiar,81.082,92.785,94.047,4,Somewhat reliable,Somewhat fair,Somewhat effective,Somewhat unbiased,AI application in campaign finance,A case decided by the U.S. Supreme Court|AI application in campaign finance|Immigration policy and law enforcement|Expressing opinions on a political issue,6811d140-0b70-a597-6abe-340ad1fec86c,98052,,G1-Delay|G1-Pew-ABRTLGL|G1-Pew-ABRTN_MED|G1-Pew-ABORTION3|G1-Pew-ABORTION4|Q127,G2-No-Sanctuary|G2-DV1|G2-DV2|G2-DV3-6|Q128,G3-InClass|G3-Express|G3-Backlash|Q129,G4-6L3C|G4-Fair|G4-Trust|G4-Decision|Q130,G5-T2|G5-PostT-Relaible|G5-PostT-Fair|G5-PostT-Effective|G5-PostT-Political|Q131
100,847,TRUE,32.7797,-96.8022,EN,0.6000000238418579,Yes,Female,,1988,Black or African American,Not Hispanic or Latino,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Working full-time,"$100,000-$149,999",Texas,Urban,,"Yes - I born in the USA, or my parent(s) is a U.S. citizen.",,Instagram,,Moderate,Democrat,Democratic candidate,No,,84.288,138.007,139.581,7,Legal in most cases,Legal,Somewhat difficult,Easier than it is now,A large population,Neither adequate nor inadequate,lightly impacted,36.031,160.181,161.402,15,Increased,Somewhat more dangerous,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,20.474,31.456,32.442,2,5,7,5.826,74.795,76.383,13,8,6,Yes,A moderate amount,Some,Very important,"Yes, even without direct U.S. interest",Somewhat familiar,8.307,86.892,88.516,18,Somewhat unreliable,Neutral,Somewhat ineffective,Somewhat biased,AI application in campaign finance,A case decided by the U.S. Supreme Court|Immigration policy and law enforcement|Expressing opinions on a political issue|AI application in campaign finance,6811dbb2-6aab-bf02-417f-0376724f6ee2,75201,,G1-ForcedTravel|G1-Pew-ABRTLGL|G1-Pew-ABRTN_MED|G1-Pew-ABORTION3|G1-Pew-ABORTION4|Q127,G2-No-Sanctuary|G2-DV1|G2-DV2|G2-DV3-6|Q128,G3-StudentOrg|G3-Express|G3-Backlash|Q129,G4-4L4C|G4-Fair|G4-Trust|G4-Decision|Q130,G5-T1|G5-PostT-Relaible|G5-PostT-Fair|G5-PostT-Effective|G5-PostT-Political|Q131
100,1678,TRUE,47.6722,-122.1257,EN,1,Yes,Male,,1998,White,Not Hispanic or Latino,Bachelor’s degree,Working part-time,"Less than $25,000",California,Urban,,"Yes - I born in the USA, or my parent(s) is a U.S. citizen.",,Youtube,,Somewhat Conservative,Independent,Republican candidate,No,,9.337,280.91,286.478,24,Illegal in all cases,Illegal,Somewhat easy,Harder than it is now,A moderate population,Somewhat inadequate,Not at all,18.585,223.162,233.048,16,About the same,Somewhat safer,Disagree,Disagree,Agree,Neither agree nor disagree,52.957,165.161,167.76,17,6,4,73.652,137.053,138.561,20,7,7,Yes,A moderate amount,Some,Very important,"Yes, even without direct U.S. interest","Heard of it, but don’t know much",20.613,120.225,122.873,28,Somewhat unreliable,Somewhat unfair,Somewhat effective,Somewhat biased,AI application in campaign finance,Immigration policy and law enforcement|Expressing opinions on a political issue|AI application in campaign finance|A case decided by the U.S. Supreme Court,6811f9f1-cc8e-a6b1-46e1-41b9298e7ee4,98052,,G1-Delay|G1-Pew-ABRTLGL|G1-Pew-ABRTN_MED|G1-Pew-ABORTION3|G1-Pew-ABORTION4|Q127,G2-Full-Sanctuary|G2-DV1|G2-DV2|G2-DV3-6|Q128,G3-Family|G3-Express|G3-Backlash|Q129,G4-8L1C|G4-Fair|G4-Trust|G4-Decision|Q130,G5-T1|G5-PostT-Relaible|G5-PostT-Fair|G5-PostT-Effective|G5-PostT-Political|Q131
100,559,TRUE,42.6734,-82.7736,EN,1,Yes,Male,,1944,White,Not Hispanic or Latino,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Retired,"$150,000 or more",Michigan,Suburban,,"Yes - I born in the USA, or my parent(s) is a U.S. citizen.",,Facebook,,Somewhat Conservative,Republican,Republican candidate,No,,7.399,36.904,38.319,8,Legal in most cases,Legal,Somewhat easy,About what it is now,A moderate population,Somewhat inadequate,Not at all,47.084,86.324,87.923,8,Increased,Somewhat more dangerous,Neither agree nor disagree,Agree,Agree,Agree,18.164,28.58,31.672,2,10 -Very Likely,4,44.941,56.756,58.577,4,10-Most Fair,7,Yes,A moderate amount,Very little,Extremely important,Only if it serves U.S. interests,Never heard of it,35.804,62.171,63.647,7,Somewhat unreliable,Somewhat unfair,Somewhat ineffective,Neutral,AI application in campaign finance,A case decided by the U.S. Supreme Court|Expressing opinions on a political issue|AI application in campaign finance|Immigration policy and law enforcement,681395c8-956d-7997-8925-0640dfeb7461,48045,,G1-Delay|G1-Pew-ABRTLGL|G1-Pew-ABRTN_MED|G1-Pew-ABORTION3|G1-Pew-ABORTION4|Q127,G2-Full-Sanctuary|G2-DV1|G2-DV2|G2-DV3-6|Q128,G3-Friends|G3-Express|G3-Backlash|Q129,G4-3L6C|G4-Fair|G4-Trust|G4-Decision|Q130,G5-NormativePolicyPr|G5-PostT-Relaible|G5-PostT-Fair|G5-PostT-Effective|G5-PostT-Political|Q131
100,2264,TRUE,38.0194,-122.1341,EN,0.8999999761581421,Yes,Female,,1948,White,Not Hispanic or Latino,Associates or technical degree,Retired,"$100,000-$149,999",California,Suburban,,"Yes - I born in the USA, or my parent(s) is a U.S. citizen.",,Facebook,,Very Liberal,Lean Democrat,Democratic candidate,No,,35.165,70.709,71.82,17,Legal in most cases,Legal,Somewhat easy,Easier than it is now,A moderate population,Neither adequate nor inadequate,Not at all,22.426,67.127,68.023,16,About the same,About the same,Strongly disagree,Strongly disagree,Disagree,Neither agree nor disagree,42.515,56.41,57.92,6,1-Not Very Likely,1-Not Very Likely,48.983,87.536,88.546,14,10-Most Fair,5,Yes,A moderate amount,Some,Extremely important,"Yes, even without direct U.S. interest",Never heard of it,20.159,42.074,42.984,12,Neutral,Neutral,Neutral,Neutral,AI application in campaign finance,Expressing opinions on a political issue|A case decided by the U.S. Supreme Court|Immigration policy and law enforcement|AI application in campaign finance,6813f984-481c-2217-b871-baca81de1b50,94553,,G1-ForcedTravel|G1-Pew-ABRTLGL|G1-Pew-ABRTN_MED|G1-Pew-ABORTION3|G1-Pew-ABORTION4|Q127,G2-No-Sanctuary|G2-DV1|G2-DV2|G2-DV3-6|Q128,G3-Online|G3-Express|G3-Backlash|Q129,G4-1L8C|G4-Fair|G4-Trust|G4-Decision|Q130,G5-T2|G5-PostT-Relaible|G5-PostT-Fair|G5-PostT-Effective|G5-PostT-Political|Q131
100,745,TRUE,42.8858,-87.8631,EN,0.8999999761581421,Yes,Male,,1947,White,Not Hispanic or Latino,Bachelor’s degree,Retired,"$50,000-$74,999",Wisconsin,Suburban,,"Yes - I born in the USA, or my parent(s) is a U.S. citizen.",,None,,Very Concservative,Strong Republican,Republican candidate,No,,58.451,87.933,91.574,4,Illegal in all cases,Illegal,Somewhat difficult,Harder than it is now,A moderate population,Not at all adequate,lightly impacted,33.764,95.542,97.728,7,Increased,Much more dangerous,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,26.797,34.481,39.072,2,7,5,51.998,70.744,73.175,3,10-Most Fair,7,Yes,Not too much,Some,Somewhat important,"Yes, even without direct U.S. interest","Heard of it, but don’t know much",36.25,64.994,69.058,5,Somewhat unreliable,Somewhat unfair,Neutral,Somewhat biased,AI application in campaign finance,Immigration policy and law enforcement|A case decided by the U.S. Supreme Court|AI application in campaign finance|Expressing opinions on a political issue,68140384-97c5-d702-b39e-ddfbe89112f0,53132,,G1-Delay|G1-Pew-ABRTLGL|G1-Pew-ABRTN_MED|G1-Pew-ABORTION3|G1-Pew-ABORTION4|Q127,G2-Full-Sanctuary|G2-DV1|G2-DV2|G2-DV3-6|Q128,G3-StudentOrg|G3-Express|G3-Backlash|Q129,G4-3L6C|G4-Fair|G4-Trust|G4-Decision|Q130,G5-T3|G5-PostT-Relaible|G5-PostT-Fair|G5-PostT-Effective|G5-PostT-Political|Q131
100,610,TRUE,30.2944,-89.815,EN,0.8999999761581421,Yes,Female,,1955,Black or African American,Not Hispanic or Latino,High school diploma or GED,Other,"Less than $25,000",Louisiana,Rural,,"Yes - I born in the USA, or my parent(s) is a U.S. citizen.",,Facebook,,Very Liberal,Strong Democrat,Democratic candidate,No,,2.605,105.714,106.701,11,Illegal in most cases,Illegal,Somewhat difficult,About what it is now,A moderate population,Neither adequate nor inadequate,Somewhat,43.579,90.645,91.701,10,About the same,About the same,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Disagree,26.328,41.86,42.801,4,1-Not Very Likely,1-Not Very Likely,2.929,45.012,45.964,7,10-Most Fair,10-Completely trust,No,A moderate amount,Some,Somewhat important,Only if it serves U.S. interests,"Heard of it, but don’t know much",9.969,32.059,32.953,7,Neutral,Neutral,Neutral,Neutral,AI application in campaign finance,A case decided by the U.S. Supreme Court|Immigration policy and law enforcement|Expressing opinions on a political issue|AI application in campaign finance,681416a2-1dfc-6ea4-8090-b4fd1f87ef4f,70517,,G1-ForcedTravel|G1-Pew-ABRTLGL|G1-Pew-ABRTN_MED|G1-Pew-ABORTION3|G1-Pew-ABORTION4|Q127,G2-No-Sanctuary|G2-DV1|G2-DV2|G2-DV3-6|Q128,G3-InClass|G3-Express|G3-Backlash|Q129,G4-8L1C|G4-Fair|G4-Trust|G4-Decision|Q130,G5-T1|G5-PostT-Relaible|G5-PostT-Fair|G5-PostT-Effective|G5-PostT-Political|Q131
100,604,TRUE,29.6385,-95.2172,EN,1,Yes,Female,,1952,White,Not Hispanic or Latino,High school diploma or GED,Retired,"Less than $25,000",Texas,Urban,,"Yes - I born in the USA, or my parent(s) is a U.S. citizen.",,Facebook,,Somewhat Conservative,Strong Republican,Republican candidate,Prefer not to disclose.,,6.319,76.657,77.738,17,Illegal in most cases,Illegal,Very difficult,About what it is now,A large population,Not at all adequate,Not at all,5.119,58.201,59.6,17,Increased,Somewhat more dangerous,Neither agree nor disagree,Agree,Agree,Agree,10.951,30.706,31.785,9,8,4,11.734,57.053,58.383,15,10-Most Fair,7,No,A moderate amount,Very little,Somewhat important,Only if it serves U.S. interests,Somewhat familiar,2.88,59.639,60.954,19,Somewhat unreliable,Very unreliableVery unfair,Very ineffective,Extremely biased,AI application in campaign finance,Expressing opinions on a political issue|A case decided by the U.S. Supreme Court|AI application in campaign finance|Immigration policy and law enforcement,68141bb3-9921-f4b7-4ecc-8350134d21c5,77034,,G1-Delay|G1-Pew-ABRTLGL|G1-Pew-ABRTN_MED|G1-Pew-ABORTION3|G1-Pew-ABORTION4|Q127,G2-Full-Sanctuary|G2-DV1|G2-DV2|G2-DV3-6|Q128,G3-Friends|G3-Express|G3-Backlash|Q129,G4-6L3C|G4-Fair|G4-Trust|G4-Decision|Q130,G5-NormativePolicyPr|G5-PostT-Relaible|G5-PostT-Fair|G5-PostT-Effective|G5-PostT-Political|Q131
100,570,TRUE,37.751,-97.822,EN,1,Yes,Male,,1988,White,Hispanic or Latino,Bachelor’s degree,Working full-time,"$150,000 or more",California,Urban,,"Yes - I born in the USA, or my parent(s) is a U.S. citizen.",,Facebook,,Somewhat Liberal,Republican,Republican candidate,No,,33.26,63.22,64.632,4,Illegal in most cases,Illegal,Somewhat difficult,Harder than it is now,A moderate population,Neither adequate nor inadequate,Somewhat,12.39,49.942,50.967,8,Decreased,Somewhat safer,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,19.153,26.633,32.394,2,9,6,6.597,19.79,31.501,3,9,10-Completely trust,Yes,A great deal,Some,Extremely important,Only if it serves U.S. interests,Somewhat familiar,31.686,40.309,42.758,5,Neutral,Neutral,Neutral,Neutral,AI application in campaign finance,A case decided by the U.S. Supreme Court|Expressing opinions on a political issue|Immigration policy and law enforcement|AI application in campaign finance,681472c7-48ec-4271-8c27-bb74b70025ec,89501,,G1-Delay|G1-Pew-ABRTLGL|G1-Pew-ABRTN_MED|G1-Pew-ABORTION3|G1-Pew-ABORTION4|Q127,G2-No-Sanctuary|G2-DV1|G2-DV2|G2-DV3-6|Q128,G3-Family|G3-Express|G3-Backlash|Q129,G4-4L4C|G4-Fair|G4-Trust|G4-Decision|Q130,G5-T3|G5-PostT-Relaible|G5-PostT-Fair|G5-PostT-Effective|G5-PostT-Political|Q131
100,394,TRUE,37.751,-97.822,EN,1,Yes,Male,,1988,White,Hispanic or Latino,Bachelor’s degree,Working full-time,"$150,000 or more",California,Urban,,"Yes - I born in the USA, or my parent(s) is a U.S. citizen.",,Facebook,,Moderate,Republican,Republican candidate,No,,6.977,13.121,50.932,4,Illegal in most cases,Illegal,Somewhat difficult,Harder than it is now,A moderate population,Neither adequate nor inadequate,Somewhat,2.86,12.365,51.924,6,Increased,Somewhat safer,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,1.656,3.633,50.042,2,8,8,5.107,10.588,32.316,3,9,9,Yes,A moderate amount,A great deal,Extremely important,Only if it serves U.S. interests,Somewhat familiar,5.439,12.174,38.592,5,Neutral,Neutral,Neutral,Neutral,Immigration policy and law enforcement,Immigration policy and law enforcement|Expressing opinions on a political issue|AI application in campaign finance|A case decided by the U.S. Supreme Court,68147a93-5df6-4b24-03ef-6536bcc8b431,20147,,G1-ForcedTravel|G1-Pew-ABRTLGL|G1-Pew-ABRTN_MED|G1-Pew-ABORTION3|G1-Pew-ABORTION4|Q127,G2-No-Sanctuary|G2-DV1|G2-DV2|G2-DV3-6|Q128,G3-Family|G3-Express|G3-Backlash|Q129,G4-8L1C|G4-Fair|G4-Trust|G4-Decision|Q130,G5-T2|G5-PostT-Relaible|G5-PostT-Fair|G5-PostT-Effective|G5-PostT-Political|Q131
100,331,TRUE,35.1829,-83.3865,EN,1,Yes,Male,,1957,White,Not Hispanic or Latino,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Working part-time,"$75,000-$99,999",North Carolina,Rural,,"Yes - I born in the USA, or my parent(s) is a U.S. citizen.",,None,,Very Concservative,Independent,Republican candidate,No,,4.656,31.208,32.367,6,Illegal in most cases,Illegal,Very difficult,Harder than it is now,A small population,Neither adequate nor inadequate,Not at all,19.943,39.08,39.974,6,Increased,Much more dangerous,Agree,Neither agree nor disagree,Agree,Agree,13.114,25.764,35.019,3,5,1-Not Very Likely,31.347,39.327,40.534,3,10-Most Fair,7,No,Not too much,Very little,Somewhat important,Only if it serves U.S. interests,"Heard of it, but don’t know much",11.98,23.039,35.029,4,Neutral,Neutral,Somewhat ineffective,Somewhat biased,AI application in campaign finance,A case decided by the U.S. Supreme Court|Immigration policy and law enforcement|Expressing opinions on a political issue|AI application in campaign finance,68147c0e-937d-e83f-71e0-3e46e1296ba2,28906,,G1-ForcedTravel|G1-Pew-ABRTLGL|G1-Pew-ABRTN_MED|G1-Pew-ABORTION3|G1-Pew-ABORTION4|Q127,G2-Full-Sanctuary|G2-DV1|G2-DV2|G2-DV3-6|Q128,G3-Friends|G3-Express|G3-Backlash|Q129,G4-3L6C|G4-Fair|G4-Trust|G4-Decision|Q130,G5-T2|G5-PostT-Relaible|G5-PostT-Fair|G5-PostT-Effective|G5-PostT-Political|Q131
100,410,TRUE,26.9136,75.7858,EN,1,Yes,Male,,1998,White,Hispanic or Latino,Bachelor’s degree,Working full-time,"$100,000-$149,999",Alaska,Urban,,"Yes - I born in the USA, or my parent(s) is a U.S. citizen.",,Instagram,,Very Liberal,Strong Republican,Republican candidate,No,,18.645,32.896,33.27,5,Legal in most cases,Legal,Somewhat difficult,Easier than it is now,A small population,Somewhat inadequate,lightly impacted,1.596,8.361,88.536,6,Increased,Somewhat safer,Disagree,Strongly disagree,Disagree,Strongly disagree,3.337,4.761,79.33,2,8,8,1.206,3.596,45.838,3,7,7,Yes,A great deal,A great deal,Extremely important,Only if it serves U.S. interests,Very familiar,0.902,7.174,81.053,5,Somewhat unreliable,Somewhat unfair,Somewhat ineffective,Somewhat biased,AI application in campaign finance,AI application in campaign finance|A case decided by the U.S. Supreme Court|Immigration policy and law enforcement|Expressing opinions on a political issue,6814d0ea-1c65-758c-00f9-7670a1ad7a0d,,,G1-Delay|G1-Pew-ABRTLGL|G1-Pew-ABRTN_MED|G1-Pew-ABORTION3|G1-Pew-ABORTION4|Q127,G2-No-Sanctuary|G2-DV1|G2-DV2|G2-DV3-6|Q128,G3-StudentOrg|G3-Express|G3-Backlash|Q129,G4-1L8C|G4-Fair|G4-Trust|G4-Decision|Q130,G5-NormativePolicyPr|G5-PostT-Relaible|G5-PostT-Fair|G5-PostT-Effective|G5-PostT-Political|Q131
100,384,TRUE,26.9136,75.7858,EN,1,Yes,Male,,1998,White,Hispanic or Latino,Bachelor’s degree,Working part-time,"$100,000-$149,999",Arizona,Urban,,Yes - I was a naturalized citizen.,,Instagram,,Moderate,Lean Republican,Republican candidate,Prefer not to disclose.,,2.344,5.79,54.384,4,I don't know/I'm not sure.,Not sure,Somewhat easy,About what it is now,A very large population,Very adequate,Extremely impacted,2.292,6.655,42.604,6,About the same,About the same,Neither agree nor disagree,Disagree,Neither agree nor disagree,Disagree,0.925,2.174,82.837,2,5,7,1.806,4.331,64.654,3,7,7,Yes,A moderate amount,A great deal,Not important at all,Only if it serves U.S. interests,Somewhat familiar,0.991,6.523,38.613,5,Very unreliable,Neutral,Somewhat ineffective,Somewhat biased,Expressing opinions on a political issue,AI application in campaign finance|Expressing opinions on a political issue|A case decided by the U.S. Supreme Court|Immigration policy and law enforcement,68188aa0-62a9-286b-17d3-ed7808afdf27,,,G1-ForcedTravel|G1-Pew-ABRTLGL|G1-Pew-ABRTN_MED|G1-Pew-ABORTION3|G1-Pew-ABORTION4|Q127,G2-Full-Sanctuary|G2-DV1|G2-DV2|G2-DV3-6|Q128,G3-InClass|G3-Express|G3-Backlash|Q129,G4-4L4C|G4-Fair|G4-Trust|G4-Decision|Q130,G5-T1|G5-PostT-Relaible|G5-PostT-Fair|G5-PostT-Effective|G5-PostT-Political|Q131
100,350,TRUE,42.4509,-73.2495,EN,0.8999999761581421,Yes,Female,,1955,White,Not Hispanic or Latino,Associates or technical degree,Retired,"$50,000-$74,999",Massachusetts,Urban,,"Yes - I born in the USA, or my parent(s) is a U.S. citizen.",,Facebook,,Somewhat Liberal,Strong Democrat,Democratic candidate,No,,1.075,36.747,38.119,13,Legal  in all cases,Legal,Somewhat easy,Easier than it is now,A small population,Somewhat adequate,lightly impacted,1.798,50.441,50.464,14,About the same,About the same,Disagree,Disagree,Disagree,Neither agree nor disagree,4.264,27.563,30.817,10,1-Not Very Likely,5,3.765,41.872,42.392,9,9,6,No,A moderate amount,Some,Very important,Unsure,"Heard of it, but don’t know much",4.134,30.191,33.134,10,Somewhat unreliable,Neutral,Neutral,Neutral,AI application in campaign finance,AI application in campaign finance|A case decided by the U.S. Supreme Court|Expressing opinions on a political issue|Immigration policy and law enforcement,6818a97a-7b24-a628-8bfc-5f41570d3189,01201,,G1-Delay|G1-Pew-ABRTLGL|G1-Pew-ABRTN_MED|G1-Pew-ABORTION3|G1-Pew-ABORTION4|Q127,G2-Full-Sanctuary|G2-DV1|G2-DV2|G2-DV3-6|Q128,G3-Online|G3-Express|G3-Backlash|Q129,G4-6L3C|G4-Fair|G4-Trust|G4-Decision|Q130,G5-T3|G5-PostT-Relaible|G5-PostT-Fair|G5-PostT-Effective|G5-PostT-Political|Q131
100,407,TRUE,36.2625,-115.1732,EN,0.8999999761581421,Yes,Male,,1953,White,Not Hispanic or Latino,Some high school or less,Retired,"$25,000-$49,999",Nevada,Suburban,,"Yes - I born in the USA, or my parent(s) is a U.S. citizen.",,Instagram,,Very Concservative,Republican,Republican candidate,No,,21.203,46.314,48.148,4,Legal in most cases,Legal,Somewhat difficult,About what it is now,A moderate population,Somewhat adequate,lightly impacted,22.708,52.141,53.197,6,Increased,Much more dangerous,Neither agree nor disagree,Agree,Agree,Agree,13.544,19.36,36.301,2,8,3,35.451,55.115,56.492,3,8,7,Yes,Not too much,Very little,Not very important,"No, the U.S. should stay out","Heard of it, but don’t know much",16.823,29.791,31.633,4,Somewhat unreliable,Somewhat unfair,Somewhat ineffective,Somewhat biased,AI application in campaign finance,Expressing opinions on a political issue|A case decided by the U.S. Supreme Court|Immigration policy and law enforcement|AI application in campaign finance,6818aae8-effd-3265-ef6b-2a83ab9eaf97,89131,,G1-ForcedTravel|G1-Pew-ABRTLGL|G1-Pew-ABRTN_MED|G1-Pew-ABORTION3|G1-Pew-ABORTION4|Q127,G2-Full-Sanctuary|G2-DV1|G2-DV2|G2-DV3-6|Q128,G3-Friends|G3-Express|G3-Backlash|Q129,G4-6L3C|G4-Fair|G4-Trust|G4-Decision|Q130,G5-T3|G5-PostT-Relaible|G5-PostT-Fair|G5-PostT-Effective|G5-PostT-Political|Q131
